Ticker;Name;Country;Type;Sector;Sub Sector;Segment
ROOT;Root Inc. Class A Common Stock;United States;;Finance;;Property-Casualty Insurers
ROP;Roper Technologies Inc. Common Stock;United States;;Capital Goods;;Industrial Machinery/Components
ROSS;Ross Acquisition Corp II Class A Ordinary Shares;;;;;
ROST;Ross Stores Inc. Common Stock;United States;;Consumer Services;;Clothing/Shoe/Accessory Stores
ROT;Rotor Acquisition Corp. Class A Common Stock;;;;;
RPAI;Retail Properties of America Inc. Class A Common Stock;United States;;Consumer Services;;Real Estate Investment Trusts
RPAY;Repay Holdings Corporation Class A Common Stock;United States;;Technology;;EDP Services
RPD;Rapid7 Inc. Common Stock;United States;;Technology;;Computer Software: Prepackaged Software
RPHM;Reneo Pharmaceuticals Inc. Common Stock;United States;;Health Care;;Major Pharmaceuticals
RPM;RPM International Inc. Common Stock;United States;;Basic Industries;;Paints/Coatings
RPRX;Royalty Pharma plc Class A Ordinary Shares ;United States;;Health Care;;Major Pharmaceuticals
RPT;RPT Realty Common Stock;United States;;Consumer Services;;Real Estate Investment Trusts
RPT^D;RPT Realty 7.25% ;United States;;;;
RPTX;Repare Therapeutics Inc. Common Shares;Canada;;;;
RQI;Cohen & Steers Quality Income Realty Fund Inc Common Shares;United States;;;;
RRBI;Red River Bancshares Inc. Common Stock;United States;;Finance;;Major Banks
RRC;Range Resources Corporation Common Stock;United States;;Energy;;Oil & Gas Production
RRD;R.R. Donnelley & Sons Company Common Stock;United States;;Consumer Services;;Advertising
RRGB;Red Robin Gourmet Burgers Inc. Common Stock;United States;;Consumer Services;;Restaurants
RRR;Red Rock Resorts Inc. Class A Common Stock;United States;;Consumer Services;;Recreational Products/Toys
RS;Reliance Steel & Aluminum Co. Common Stock (DE);United States;;Basic Industries;;Steel/Iron Ore
RSF;RiverNorth Specialty Finance Corporation;;;;;
RSG;Republic Services Inc. Common Stock;United States;;Public Utilities;;Environmental Services
RSI;Rush Street Interactive Inc. Class A Common Stock;;;Consumer Services;;Services-Misc. Amusement & Recreation
RSLS;ReShape Lifesciences Inc. Common Stock;United States;;;;
RSSS;Research Solutions Inc Common Stock;United States;;Technology;;Retail: Computer Software & Peripheral Equipment
RSVA;Rodgers Silicon Valley Acquisition Corp. Common Stock;United States;;;;
RSVAU;Rodgers Silicon Valley Acquisition Corp. Unit;United States;;;;
RSVAW;Rodgers Silicon Valley Acquisition Corp. Warrant;United States;;Finance;;Business Services
RTAI;Rareview Tax Advantaged Income ETF;;;;;
RTLR;Rattler Midstream LP Common Units;United States;;Energy;;Oilfield Services/Equipment
RTP;Reinvent Technology Partners Class A Ordinary Shares;United States;;Finance;;Business Services
RTPY;Reinvent Technology Partners Y Class A Ordinary Shares;United States;;Finance;;Business Services
RTPYU;Reinvent Technology Partners Y Unit;United States;;Finance;;Business Services
RTPYW;Reinvent Technology Partners Y Warrant;United States;;Finance;;Business Services
RTPZ;Reinvent Technology Partners Z Class A Ordinary Shares;United States;;Finance;;Business Services
RTX;Raytheon Technologies Corporation Common Stock;United States;;Capital Goods;;Military/Government/Technical
RUBY;Rubius Therapeutics Inc. Common Stock;United States;;Health Care;;Biotechnology: Biological Products (No Diagnostic Substances)
RUN;Sunrun Inc. Common Stock;United States;;Capital Goods;;Building Products
RUSHA;Rush Enterprises Inc. Common Stock Cl A;United States;;Consumer Services;;Other Specialty Stores
RUSHB;Rush Enterprises Inc. Class B;United States;;Consumer Services;;Other Specialty Stores
RUTH;Ruth's Hospitality Group Inc. Common Stock;United States;;Consumer Services;;Restaurants
RVI;Retail Value Inc. Common Stock ;United States;;Consumer Services;;Real Estate Investment Trusts
RVLV;Revolve Group Inc. Class A Common Stock;;;Consumer Services;;Catalog/Specialty Distribution
RVMD;Revolution Medicines Inc. Common Stock;United States;;Consumer Durables;;Specialty Chemicals
RVNC;Revance Therapeutics Inc. Common Stock;United States;;Health Care;;Major Pharmaceuticals
RVP;Retractable Technologies Inc. Common Stock;United States;;Health Care;;Medical/Dental Instruments
RVPH;Reviva Pharmaceuticals Holdings Inc. Common Stock ;United States;;Health Care;;Major Pharmaceuticals
RVPHW;Reviva Pharmaceuticals Holdings Inc. Warrants;United States;;Health Care;;Major Pharmaceuticals
RVSB;Riverview Bancorp Inc Common Stock;United States;;Finance;;Major Banks
RVT;Royce Value Trust Inc. Common Stock;United States;;;;
RWLK;ReWalk Robotics Ltd. Ordinary Shares;Israel;;Health Care;;Industrial Specialties
RWT;Redwood Trust Inc. Common Stock;United States;;Consumer Services;;Real Estate Investment Trusts
RXDX;Prometheus Biosciences Inc. Common Stock;United States;;Health Care;;Major Pharmaceuticals
RXN;Rexnord Corporation Common Stock;United States;;Technology;;Industrial Machinery/Components
RXRA;RXR Acquisition Corp. Class A Common Stock;United States;;;;
RXRAU;RXR Acquisition Corp. Units;United States;;Finance;;Business Services
RXRAW;RXR Acquisition Corp. Warrants to purchase Class A common stock;United States;;Finance;;Business Services
RXRX;Recursion Pharmaceuticals Inc. Class A Common Stock;United States;;Health Care;;Major Pharmaceuticals
RXT;Rackspace Technology Inc. Common Stock;United States;;Technology;;EDP Services
RY;Royal Bank Of Canada Common Stock;Canada;;;;
RY^T;Royal Bank Of Canada 6.750% Fixed Rate/Floating Rate Noncumulative First Preferred Shares Series C-2;Canada;;;;
RYAAY;Ryanair Holdings plc American Depositary Shares;Ireland;;Transportation;;Air Freight/Delivery Services
RYAM;Rayonier Advanced Materials Inc. Common Stock;United States;;Basic Industries;;Industrial Specialties
RYB;RYB Education Inc. American depositary shares each representing one Class A ordinary share;;;Miscellaneous;;Other Consumer Services
RYI;Ryerson Holding Corporation Common Stock;United States;;Capital Goods;;Office Equipment/Supplies/Services
RYN;Rayonier Inc. REIT Common Stock;United States;;Consumer Services;;Real Estate Investment Trusts
RYTM;Rhythm Pharmaceuticals Inc. Common Stock;United States;;Health Care;;Major Pharmaceuticals
RZA;Reinsurance Group of America Incorporated 6.20% Fixed-to-Floating Rate Subordinated Debentures due 2042;United States;;Finance;;Life Insurance
RZB;Reinsurance Group of America Incorporated 5.75% Fixed-To-Floating Rate Subordinated Debentures due 2056;United States;;Finance;;Life Insurance
RZLT;Rezolute Inc. Common Stock;United States;;Health Care;;Major Pharmaceuticals
SA;Seabridge Gold Inc. Ordinary Shares (Canada);Canada;;Basic Industries;;Precious Metals
SABR;Sabre Corporation Common Stock;United States;;Technology;;EDP Services
SABRP;Sabre Corporation 6.50% Series A Mandatory Convertible Preferred Stock;United States;;Technology;;EDP Services
SACC;Sachem Capital Corp. 6.875% Notes due 2024;United States;;Consumer Services;;Real Estate Investment Trusts
SACH;Sachem Capital Corp. Common Shares;United States;;Consumer Services;;Real Estate Investment Trusts
SAF;Saratoga Investment Corp 6.25% Notes due 2023;United States;;Finance;;Finance Companies
SAFE;Safehold Inc. Common Stock;United States;;Consumer Services;;Real Estate Investment Trusts
SAFM;Sanderson Farms Inc. Common Stock;United States;;;;
SAFT;Safety Insurance Group Inc. Common Stock;United States;;Finance;;Property-Casualty Insurers
SAGE;Sage Therapeutics Inc. Common Stock;United States;;Health Care;;Major Pharmaceuticals
SAH;Sonic Automotive Inc. Common Stock;United States;;Consumer Services;;Other Specialty Stores
SAIA;Saia Inc. Common Stock;United States;;Transportation;;Trucking Freight/Courier Services
SAIC;SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock;;;Technology;;EDP Services
SAII;Software Acquisition Group Inc. II Class A Common Stock;United States;;;;
SAIIU;Software Acquisition Group Inc. II Unit;United States;;;;
SAIIW;Software Acquisition Group Inc. II Warrant;United States;;Finance;;Business Services
SAIL;SailPoint Technologies Holdings Inc. Common Stock;United States;;Technology;;Computer Software: Prepackaged Software
SAK;Saratoga Investment Corp 7.25% Notes due 2025;United States;;Finance;;Finance Companies
SAL;Salisbury Bancorp Inc. Common Stock;United States;;Finance;;Savings Institutions
SALM;Salem Media Group Inc. Class A Common Stock;United States;;Consumer Services;;Broadcasting
SAM;Boston Beer Company Inc. (The) Common Stock;United States;;Consumer Non-Durables;;Beverages (Production/Distribution)
SAMG;Silvercrest Asset Management Group Inc. Class A Common Stock;United States;;Finance;;Investment Managers
SAN;Banco Santander S.A. Sponsored ADR (Spain);Spain;;Finance;;Commercial Banks
SANA;Sana Biotechnology Inc. Common Stock;United States;;Consumer Durables;;Specialty Chemicals
SAND          ;Sandstorm Gold Ltd. Ordinary Shares (Canada);Canada;;Basic Industries;;Precious Metals
SANM;Sanmina Corporation Common Stock;United States;;Technology;;Electrical Products
SANW;S&W Seed Company Common Stock (NV);United States;;Miscellaneous;;Agricultural Chemicals
SAP;SAP  SE ADS;Germany;;Technology;;Computer Software: Prepackaged Software
SAR;Saratoga Investment Corp New;United States;;;;
SASR;Sandy Spring Bancorp Inc. Common Stock;United States;;Finance;;Major Banks
SATS;EchoStar  Corporation Common Stock;United States;;Technology;;Radio And Television Broadcasting And Communications Equipment
SAVA;Cassava Sciences Inc. Common Stock;United States;;Health Care;;Major Pharmaceuticals
SAVE;Spirit Airlines Inc. Common Stock;United States;;Transportation;;Air Freight/Delivery Services
SB;Safe Bulkers Inc Common Stock ($0.001 par value);Monaco;;Transportation;;Marine Transportation
SB^C;Safe Bulkers Inc Cumulative Redeemable Perpetual Preferred Series C (Marshall Islands);Monaco;;;;
SB^D;Safe Bulkers Inc Perpetual Preferred Series D (Marshall Islands);Monaco;;;;
SBAC;SBA Communications Corporation Class A Common Stock;United States;;Consumer Services;;Real Estate Investment Trusts
SBBA;Scorpio Tankers Inc. 7.00% Senior Notes due 2025;Monaco;;Transportation;;Marine Transportation
SBBP;Strongbridge Biopharma plc Ordinary Shares;United States;;Health Care;;Biotechnology: Biological Products (No Diagnostic Substances)
SBCF;Seacoast Banking Corporation of Florida Common Stock;United States;;Finance;;Major Banks
SBEA;SilverBox Engaged Merger Corp I Class A Common Stock;United States;;;;
SBEAU;SilverBox Engaged Merger Corp I Units;United States;;Finance;;Business Services
SBEAW;SilverBox Engaged Merger Corp I Warrant;United States;;;;
SBEV;Splash Beverage Group Inc. Common Stock;;;Consumer Non-Durables;;Beverages (Production/Distribution)
SBFG;SB Financial Group Inc. Common Stock;United States;;Finance;;Major Banks
SBG;Sandbridge Acquisition Corporation Class A Common Stock;;;;;
SBGI;Sinclair Broadcast Group Inc. Class A Common Stock;United States;;Consumer Services;;Broadcasting
SBH;Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.) Common Stock;United States;;Miscellaneous;;Diversified Commercial Services
SBI;Western Asset Intermediate Muni Fund Inc Common Stock;United States;;;;
SBII;Sandbridge X2 Corp. Class A Common Stock;;;;;
SBLK;Star Bulk Carriers Corp. Common Shares;Greece;;Transportation;;Marine Transportation
SBLKZ;Star Bulk Carriers Corp. 8.30% Senior Notes due 2022;Greece;;Transportation;;Marine Transportation
SBNY;Signature Bank Common Stock;United States;;Finance;;Major Banks
SBNYP;Signature Bank Depositary shares each representing a 1/40th ownership interest in a share of 5.000% Noncumulative Perpetual Series A Preferred Stock;United States;;Finance;;Major Banks
SBOW;SilverBow Resorces Inc. Common Stock;;;Energy;;Oil & Gas Production
SBR;Sabine Royalty Trust Common Stock;United States;;Energy;;Oil & Gas Production
SBRA;Sabra Health Care REIT Inc. Common Stock;United States;;Consumer Services;;Real Estate Investment Trusts
SBS;Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 Common Shares);Brazil;;;;
SBSI;Southside Bancshares Inc. Common Stock;United States;;Finance;;Major Banks
SBSW;D/B/A Sibanye-Stillwater Limited ADS;;;Basic Industries;;Precious Metals
SBT;Sterling Bancorp Inc. Common Stock;United States;;Finance;;Savings Institutions
SBTX;Silverback Therapeutics Inc. Common Stock;United States;;Consumer Durables;;Specialty Chemicals
SBUX;Starbucks Corporation Common Stock;United States;;Consumer Non-Durables;;Specialty Foods
SC;Santander Consumer USA Holdings Inc. Common Stock;;;Finance;;Finance Companies
SCAQ;Stratim Cloud Acquisition Corp. Class A Common Stock;United States;;;;
SCAQU;Stratim Cloud Acquisition Corp. Unit;United States;;Finance;;Business Services
SCAQW;Stratim Cloud Acquisition Corp. Warrant;United States;;;;
SCCB;Sachem Capital Corp. 7.125% Notes due 2024;United States;;Consumer Services;;Real Estate Investment Trusts
SCCC;Sachem Capital Corp. 7.75% Notes due 2025;United States;;Consumer Services;;Real Estate Investment Trusts
SCCO;Southern Copper Corporation Common Stock;United States;;Basic Industries;;Precious Metals
SCD;LMP Capital and Income Fund Inc. Common Stock;United States;;;;
SCE^G;SCE Trust II Trust Preferred Securities;United States;;;;
SCE^H;SCE Trust III Fixed/Floating Rate Trust Preference Securities;United States;;;;
SCE^J;Southern California Edison Company 5.375% Fixed-to-Floating Rate Trust Preference Securities;United States;;;;
SCE^K;Southern California Edison Company 5.45% Fixed-to-Floating Rate Trust Preference Securities;United States;;;;
SCE^L;SCE TRUST VI;United States;;;;
SCHL;Scholastic Corporation Common Stock;United States;;Consumer Services;;Books
SCHN;Schnitzer Steel Industries Inc. Class A Common Stock;United States;;Basic Industries;;Steel/Iron Ore
SCHW;Charles Schwab Corporation (The) Common Stock;United States;;Finance;;Investment Bankers/Brokers/Service
SCHW^D;The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.95% Non-Cumulative Perpetual Preferred Stock Series D;United States;;;;
SCHW^J;The Charles Schwab Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.450% Non-Cumulative Perpetual Preferred Stock Series J;United States;;;;
SCI;Service Corporation International Common Stock;United States;;Miscellaneous;;Other Consumer Services
SCKT;Socket Mobile Inc. Common Stock;United States;;Technology;;Computer Manufacturing
SCL;Stepan Company Common Stock;United States;;Consumer Non-Durables;;Package Goods/Cosmetics
SCLE;Broadscale Acquisition Corp. Class A common stock;United States;;;;
SCLEU;Broadscale Acquisition Corp. Units;United States;;;;
SCLEW;Broadscale Acquisition Corp. Warrant;United States;;Finance;;Business Services
SCM;Stellus Capital Investment Corporation Common Stock;United States;;Finance;;Finance/Investors Services
SCOA;ScION Tech Growth I Class A Ordinary Shares;United Kingdom;;Finance;;Business Services
SCOAU;ScION Tech Growth I Unit;United Kingdom;;Finance;;Business Services
SCOAW;ScION Tech Growth I Warrant;United Kingdom;;Finance;;Business Services
SCOB;ScION Tech Growth II Class A Ordinary Shares;United Kingdom;;Finance;;Business Services
SCOBU;ScION Tech Growth II Units;United Kingdom;;Finance;;Business Services
SCOBW;ScION Tech Growth II Warrants;United Kingdom;;Finance;;Business Services
SCOR;comScore Inc. Common Stock;United States;;Miscellaneous;;Business Services
SCPE;SC Health Corporation Class A Ordinary Shares;;;Finance;;Business Services
SCPH;scPharmaceuticals Inc. Common Stock;United States;;Health Care;;Major Pharmaceuticals
